CloudCache,moodle-2012-11-26-1.blk,0.15,686032,lirs,,4886473,7690742,0,7690742,7004710,0,1369876,6429352,3516597,1261390,974341
CloudCache,moodle-2012-11-26-1.blk,0.15,686032,lru,,4446206,8131009,0,8131009,7444977,0,779673,7019555,3666533,1111454,848112
CloudCache,moodle-2012-11-26-1.blk,0.15,686032,marc,,4115429,6226005,2235781,6226005,5539973,0,629360,7169868,3486069,1291918,477800
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,arc,,4617365,7959850,0,7959850,7045140,0,962417,6836811,3654948,1123039,780689
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,fomo_arc,,4193423,3042938,5340854,3042938,2128228,0,697766,7101462,3495657,1282330,0
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,fomo_arc_11,,4640589,4312749,3623877,4312749,3398039,0,1151748,6647480,3488841,1289146,0
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,fomo_lirs,,4706692,3060181,4810342,3060181,2145471,0,1410150,6389078,3296542,1481445,0
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,fomo_lirs_11,,4824356,4024974,3727885,4024974,3110264,0,1513329,6285899,3311027,1466960,0
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,fomo_lru,,4148845,3136822,5291548,3136822,2222112,0,662923,7136305,3485922,1292065,0
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,fomo_lru_11,,4687094,4508328,3381793,4508328,3593618,0,1172721,6626507,3514373,1263614,0
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,larc,,4483757,1845479,6247979,1845479,930769,0,1048957,6750271,3434800,1343187,64944
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,lirs,,5139934,7437281,0,7437281,6522571,0,1620261,6178967,3519673,1258314,968849
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,lru,,4562459,8014756,0,8014756,7100046,0,854981,6944247,3707478,1070509,688642
CloudCache,moodle-2012-11-26-1.blk,0.20,914710,marc,,4253651,4559907,3763657,4559907,3645197,0,556915,7242313,3696736,1081251,343494
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,arc,,604021,576213,0,576213,574556,0,872,14804,603149,561409,559762
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,fomo_arc,,548905,175806,455523,175806,174149,0,251,15425,548654,615904,0
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,fomo_arc_11,,550292,184347,445595,184347,182690,0,297,15379,549995,614563,0
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,fomo_lirs,,543082,187755,449397,187755,186098,0,252,15424,542830,621728,0
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,fomo_lirs_11,,544263,197547,438424,197547,195890,0,297,15379,543966,620592,0
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,fomo_lru,,535015,182914,462305,182914,181257,0,252,15424,534763,629795,0
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,fomo_lru_11,,536292,192214,451728,192214,190557,0,302,15374,535990,628568,0
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,larc,,526419,85082,568733,85082,83425,0,2,15674,526417,638141,82555
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,lirs,,587451,592783,0,592783,591126,0,834,14842,586617,577941,576287
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,lru,,581188,599046,0,599046,597389,0,874,14802,580314,584244,582603
CloudCache,webserver-2012-11-01-1.blk,0.01,1657,marc,,539273,147692,493269,147692,146035,0,129,15547,539144,625414,142399
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,arc,,615319,564915,0,564915,561601,0,876,14800,614443,550115,546815
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,fomo_arc,,550029,133977,496228,133977,130663,0,95,15581,549934,614624,0
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,fomo_arc_11,,550388,143352,486494,143352,140038,0,132,15544,550256,614302,0
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,fomo_lirs,,549320,135973,494941,135973,132659,0,94,15582,549226,615332,0
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,fomo_lirs_11,,550003,143665,486566,143665,140351,0,125,15551,549878,614680,0
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,fomo_lru,,542247,136510,501477,136510,133196,0,99,15577,542148,622410,0
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,fomo_lru_11,,543045,145950,491239,145950,142636,0,136,15540,542909,621649,0
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,larc,,537060,87550,555624,87550,84236,0,3,15673,537057,627501,83370
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,lirs,,607019,573215,0,573215,569901,0,848,14828,606171,558387,555079
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,lru,,604577,575657,0,575657,572343,0,877,14799,603700,560858,557558
CloudCache,webserver-2012-11-01-1.blk,0.02,3314,marc,,552647,159096,468491,159096,155782,0,125,15551,552522,612036,152965
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,arc,,626297,553937,0,553937,545652,0,876,14800,625421,539137,530873
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,fomo_arc,,557084,115959,507191,115959,107674,0,43,15633,557041,607517,0
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,fomo_arc_11,,557609,119597,503028,119597,111312,0,52,15624,557557,607001,0
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,fomo_lirs,,552507,119932,507795,119932,111647,0,47,15629,552460,612098,0
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,fomo_lirs_11,,553044,123287,503903,123287,115002,0,56,15620,552988,611570,0
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,fomo_lru,,548851,117707,513676,117707,109422,0,47,15629,548804,615754,0
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,fomo_lru_11,,548451,122108,509675,122108,113823,0,57,15619,548394,616164,0
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,larc,,545848,96375,538011,96375,88090,0,3,15673,545845,618713,87274
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,lirs,,627167,553067,0,553067,544782,0,868,14808,626299,538259,529987
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,lru,,626167,554067,0,554067,545782,0,877,14799,625290,539268,531009
CloudCache,webserver-2012-11-01-1.blk,0.05,8285,marc,,570619,124223,485392,124223,115938,0,19,15657,570600,593958,114918
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,arc,,641816,538418,0,538418,521848,0,870,14806,640946,523612,507122
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,fomo_arc,,594662,136962,448610,136962,120392,0,44,15632,594618,569940,0
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,fomo_arc_11,,596210,138391,445633,138391,121821,0,50,15626,596160,568398,0
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,fomo_lirs,,578303,144590,457341,144590,128020,0,46,15630,578257,586301,0
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,fomo_lirs_11,,578785,147429,454020,147429,130859,0,61,15615,578724,585834,0
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,fomo_lru,,575972,140116,464146,140116,123546,0,47,15629,575925,588633,0
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,fomo_lru_11,,575615,142429,462190,142429,125859,0,55,15621,575560,588998,0
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,larc,,600909,106042,473283,106042,89472,0,3,15673,600906,563652,88676
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,lirs,,674678,505556,0,505556,488986,0,871,14805,673807,490751,474198
